long_name,county_name,state_abbr,state_name,region_name,division_name,fips
"NH, Cheshire County",Cheshire County,NH,New Hampshire,Northeast,New England,33005.0
"NH, Coos County",Coos County,NH,New Hampshire,Northeast,New England,33007.0
"NH, Grafton County",Grafton County,NH,New Hampshire,Northeast,New England,33009.0
"NH, Hillsborough County",Hillsborough County,NH,New Hampshire,Northeast,New England,33011.0
"NH, Merrimack County",Merrimack County,NH,New Hampshire,Northeast,New England,33013.0
"NH, Rockingham County",Rockingham County,NH,New Hampshire,Northeast,New England,33015.0
"NH, Strafford County",Strafford County,NH,New Hampshire,Northeast,New England,33017.0
"NH, Sullivan County",Sullivan County,NH,New Hampshire,Northeast,New England,33019.0
"NJ, Atlantic County",Atlantic County,NJ,New Jersey,Northeast,Middle Atlantic,34001.0
"NJ, Bergen County",Bergen County,NJ,New Jersey,Northeast,Middle Atlantic,34003.0
"NJ, Burlington County",Burlington County,NJ,New Jersey,Northeast,Middle Atlantic,34005.0
"NJ, Camden County",Camden County,NJ,New Jersey,Northeast,Middle Atlantic,34007.0
"NJ, Cape May County",Cape May County,NJ,New Jersey,Northeast,Middle Atlantic,34009.0
"NJ, Cumberland County",Cumberland County,NJ,New Jersey,Northeast,Middle Atlantic,34011.0
"NJ, Essex County",Essex County,NJ,New Jersey,Northeast,Middle Atlantic,34013.0
"NJ, Gloucester County",Gloucester County,NJ,New Jersey,Northeast,Middle Atlantic,34015.0
"NJ, Hudson County",Hudson County,NJ,New Jersey,Northeast,Middle Atlantic,34017.0
"NJ, Hunterdon County",Hunterdon County,NJ,New Jersey,Northeast,Middle Atlantic,34019.0
"NJ, Mercer County",Mercer County,NJ,New Jersey,Northeast,Middle Atlantic,34021.0
"NJ, Middlesex County",Middlesex County,NJ,New Jersey,Northeast,Middle Atlantic,34023.0
"NJ, Monmouth County",Monmouth County,NJ,New Jersey,Northeast,Middle Atlantic,34025.0
"NJ, Morris County",Morris County,NJ,New Jersey,Northeast,Middle Atlantic,34027.0
"NJ, Ocean County",Ocean County,NJ,New Jersey,Northeast,Middle Atlantic,34029.0
"NJ, Passaic County",Passaic County,NJ,New Jersey,Northeast,Middle Atlantic,34031.0
"NJ, Salem County",Salem County,NJ,New Jersey,Northeast,Middle Atlantic,34033.0
"NJ, Somerset County",Somerset County,NJ,New Jersey,Northeast,Middle Atlantic,34035.0
"NJ, Sussex County",Sussex County,NJ,New Jersey,Northeast,Middle Atlantic,34037.0
"NJ, Union County",Union County,NJ,New Jersey,Northeast,Middle Atlantic,34039.0
"NJ, Warren County",Warren County,NJ,New Jersey,Northeast,Middle Atlantic,34041.0
"NM, Bernalillo County",Bernalillo County,NM,New Mexico,West,Mountain,35001.0
"NM, Catron County",Catron County,NM,New Mexico,West,Mountain,35003.0
"NM, Chaves County",Chaves County,NM,New Mexico,West,Mountain,35005.0
"NM, Cibola County",Cibola County,NM,New Mexico,West,Mountain,35006.0
"NM, Colfax County",Colfax County,NM,New Mexico,West,Mountain,35007.0
"NM, Curry County",Curry County,NM,New Mexico,West,Mountain,35009.0
"NM, De Baca County",De Baca County,NM,New Mexico,West,Mountain,35011.0
"NM, Dona Ana County",Dona Ana County,NM,New Mexico,West,Mountain,35013.0
"NM, Eddy County",Eddy County,NM,New Mexico,West,Mountain,35015.0
"NM, Grant County",Grant County,NM,New Mexico,West,Mountain,35017.0
"NM, Guadalupe County",Guadalupe County,NM,New Mexico,West,Mountain,35019.0
"NM, Harding County",Harding County,NM,New Mexico,West,Mountain,35021.0
"NM, Hidalgo County",Hidalgo County,NM,New Mexico,West,Mountain,35023.0
"NM, Lea County",Lea County,NM,New Mexico,West,Mountain,35025.0
"NM, Lincoln County",Lincoln County,NM,New Mexico,West,Mountain,35027.0
"NM, Los Alamos County",Los Alamos County,NM,New Mexico,West,Mountain,35028.0
"NM, Luna County",Luna County,NM,New Mexico,West,Mountain,35029.0
"NM, McKinley County",McKinley County,NM,New Mexico,West,Mountain,35031.0
"NM, Mora County",Mora County,NM,New Mexico,West,Mountain,35033.0
"NM, Otero County",Otero County,NM,New Mexico,West,Mountain,35035.0
"NM, Quay County",Quay County,NM,New Mexico,West,Mountain,35037.0
"NM, Rio Arriba County",Rio Arriba County,NM,New Mexico,West,Mountain,35039.0
"NM, Roosevelt County",Roosevelt County,NM,New Mexico,West,Mountain,35041.0
"NM, San Juan County",San Juan County,NM,New Mexico,West,Mountain,35045.0
"NM, San Miguel County",San Miguel County,NM,New Mexico,West,Mountain,35047.0
"NM, Sandoval County",Sandoval County,NM,New Mexico,West,Mountain,35043.0
"NM, Santa Fe County",Santa Fe County,NM,New Mexico,West,Mountain,35049.0
"NM, Sierra County",Sierra County,NM,New Mexico,West,Mountain,35051.0
"NM, Socorro County",Socorro County,NM,New Mexico,West,Mountain,35053.0
"NM, Taos County",Taos County,NM,New Mexico,West,Mountain,35055.0
"NM, Torrance County",Torrance County,NM,New Mexico,West,Mountain,35057.0
"NM, Union County",Union County,NM,New Mexico,West,Mountain,35059.0
"NM, Valencia County",Valencia County,NM,New Mexico,West,Mountain,35061.0
"NV, Carson City",Carson City,NV,Nevada,West,Mountain,32510.0
"NV, Churchill County",Churchill County,NV,Nevada,West,Mountain,32001.0
"NV, Clark County",Clark County,NV,Nevada,West,Mountain,32003.0
"NV, Douglas County",Douglas County,NV,Nevada,West,Mountain,32005.0
"NV, Elko County",Elko County,NV,Nevada,West,Mountain,32007.0
"NV, Esmeralda County",Esmeralda County,NV,Nevada,West,Mountain,32009.0
"NV, Eureka County",Eureka County,NV,Nevada,West,Mountain,32011.0
"NV, Humboldt County",Humboldt County,NV,Nevada,West,Mountain,32013.0
"NV, Lander County",Lander County,NV,Nevada,West,Mountain,32015.0
"NV, Lincoln County",Lincoln County,NV,Nevada,West,Mountain,32017.0
"NV, Lyon County",Lyon County,NV,Nevada,West,Mountain,32019.0
"NV, Mineral County",Mineral County,NV,Nevada,West,Mountain,32021.0
"NV, Nye County",Nye County,NV,Nevada,West,Mountain,32023.0
"NV, Pershing County",Pershing County,NV,Nevada,West,Mountain,32027.0
"NV, Storey County",Storey County,NV,Nevada,West,Mountain,32029.0
"NV, Washoe County",Washoe County,NV,Nevada,West,Mountain,32031.0
"NV, White Pine County",White Pine County,NV,Nevada,West,Mountain,32033.0
"NY, Albany County",Albany County,NY,New York,Northeast,Middle Atlantic,36001.0
"NY, Allegany County",Allegany County,NY,New York,Northeast,Middle Atlantic,36003.0
"NY, Bronx County",Bronx County,NY,New York,Northeast,Middle Atlantic,36005.0
"NY, Broome County",Broome County,NY,New York,Northeast,Middle Atlantic,36007.0
"NY, Cattaraugus County",Cattaraugus County,NY,New York,Northeast,Middle Atlantic,36009.0
"NY, Cayuga County",Cayuga County,NY,New York,Northeast,Middle Atlantic,36011.0
"NY, Chautauqua County",Chautauqua County,NY,New York,Northeast,Middle Atlantic,36013.0
"NY, Chemung County",Chemung County,NY,New York,Northeast,Middle Atlantic,36015.0
"NY, Chenango County",Chenango County,NY,New York,Northeast,Middle Atlantic,36017.0
"NY, Clinton County",Clinton County,NY,New York,Northeast,Middle Atlantic,36019.0
"NY, Columbia County",Columbia County,NY,New York,Northeast,Middle Atlantic,36021.0
"NY, Cortland County",Cortland County,NY,New York,Northeast,Middle Atlantic,36023.0
"NY, Delaware County",Delaware County,NY,New York,Northeast,Middle Atlantic,36025.0
"NY, Dutchess County",Dutchess County,NY,New York,Northeast,Middle Atlantic,36027.0
"NY, Erie County",Erie County,NY,New York,Northeast,Middle Atlantic,36029.0
"NY, Essex County",Essex County,NY,New York,Northeast,Middle Atlantic,36031.0
"NY, Franklin County",Franklin County,NY,New York,Northeast,Middle Atlantic,36033.0
"NY, Fulton County",Fulton County,NY,New York,Northeast,Middle Atlantic,36035.0
"NY, Genesee County",Genesee County,NY,New York,Northeast,Middle Atlantic,36037.0
"NY, Greene County",Greene County,NY,New York,Northeast,Middle Atlantic,36039.0
"NY, Hamilton County",Hamilton County,NY,New York,Northeast,Middle Atlantic,36041.0
"NY, Herkimer County",Herkimer County,NY,New York,Northeast,Middle Atlantic,36043.0
"NY, Jefferson County",Jefferson County,NY,New York,Northeast,Middle Atlantic,36045.0
"NY, Kings County",Kings County,NY,New York,Northeast,Middle Atlantic,36047.0
"NY, Lewis County",Lewis County,NY,New York,Northeast,Middle Atlantic,36049.0
"NY, Livingston County",Livingston County,NY,New York,Northeast,Middle Atlantic,36051.0
"NY, Madison County",Madison County,NY,New York,Northeast,Middle Atlantic,36053.0
"NY, Monroe County",Monroe County,NY,New York,Northeast,Middle Atlantic,36055.0
"NY, Montgomery County",Montgomery County,NY,New York,Northeast,Middle Atlantic,36057.0
"NY, Nassau County",Nassau County,NY,New York,Northeast,Middle Atlantic,36059.0
"NY, New York County",New York County,NY,New York,Northeast,Middle Atlantic,36061.0
"NY, Niagara County",Niagara County,NY,New York,Northeast,Middle Atlantic,36063.0
"NY, Oneida County",Oneida County,NY,New York,Northeast,Middle Atlantic,36065.0
"NY, Onondaga County",Onondaga County,NY,New York,Northeast,Middle Atlantic,36067.0
"NY, Ontario County",Ontario County,NY,New York,Northeast,Middle Atlantic,36069.0
"NY, Orange County",Orange County,NY,New York,Northeast,Middle Atlantic,36071.0
"NY, Orleans County",Orleans County,NY,New York,Northeast,Middle Atlantic,36073.0
"NY, Oswego County",Oswego County,NY,New York,Northeast,Middle Atlantic,36075.0
"NY, Otsego County",Otsego County,NY,New York,Northeast,Middle Atlantic,36077.0
"NY, Putnam County",Putnam County,NY,New York,Northeast,Middle Atlantic,36079.0
"NY, Queens County",Queens County,NY,New York,Northeast,Middle Atlantic,36081.0
"NY, Rensselaer County",Rensselaer County,NY,New York,Northeast,Middle Atlantic,36083.0
"NY, Richmond County",Richmond County,NY,New York,Northeast,Middle Atlantic,36085.0
"NY, Rockland County",Rockland County,NY,New York,Northeast,Middle Atlantic,36087.0
"NY, Saratoga County",Saratoga County,NY,New York,Northeast,Middle Atlantic,36091.0
"NY, Schenectady County",Schenectady County,NY,New York,Northeast,Middle Atlantic,36093.0
"NY, Schoharie County",Schoharie County,NY,New York,Northeast,Middle Atlantic,36095.0
"NY, Schuyler County",Schuyler County,NY,New York,Northeast,Middle Atlantic,36097.0
"NY, Seneca County",Seneca County,NY,New York,Northeast,Middle Atlantic,36099.0
"NY, St. Lawrence County",St. Lawrence County,NY,New York,Northeast,Middle Atlantic,36089.0
"NY, Steuben County",Steuben County,NY,New York,Northeast,Middle Atlantic,36101.0
"NY, Suffolk County",Suffolk County,NY,New York,Northeast,Middle Atlantic,36103.0
"NY, Sullivan County",Sullivan County,NY,New York,Northeast,Middle Atlantic,36105.0
"NY, Tioga County",Tioga County,NY,New York,Northeast,Middle Atlantic,36107.0
"NY, Tompkins County",Tompkins County,NY,New York,Northeast,Middle Atlantic,36109.0
"NY, Ulster County",Ulster County,NY,New York,Northeast,Middle Atlantic,36111.0
"NY, Warren County",Warren County,NY,New York,Northeast,Middle Atlantic,36113.0
"NY, Washington County",Washington County,NY,New York,Northeast,Middle Atlantic,36115.0
"NY, Wayne County",Wayne County,NY,New York,Northeast,Middle Atlantic,36117.0
"NY, Westchester County",Westchester County,NY,New York,Northeast,Middle Atlantic,36119.0
"NY, Wyoming County",Wyoming County,NY,New York,Northeast,Middle Atlantic,36121.0
"NY, Yates County",Yates County,NY,New York,Northeast,Middle Atlantic,36123.0
"OH, Adams County",Adams County,OH,Ohio,Midwest,East North Central,39001.0
"OH, Allen County",Allen County,OH,Ohio,Midwest,East North Central,39003.0
"OH, Ashland County",Ashland County,OH,Ohio,Midwest,East North Central,39005.0
"OH, Ashtabula County",Ashtabula County,OH,Ohio,Midwest,East North Central,39007.0
"OH, Athens County",Athens County,OH,Ohio,Midwest,East North Central,39009.0
"OH, Auglaize County",Auglaize County,OH,Ohio,Midwest,East North Central,39011.0
"OH, Belmont County",Belmont County,OH,Ohio,Midwest,East North Central,39013.0
"OH, Brown County",Brown County,OH,Ohio,Midwest,East North Central,39015.0
"OH, Butler County",Butler County,OH,Ohio,Midwest,East North Central,39017.0
"OH, Carroll County",Carroll County,OH,Ohio,Midwest,East North Central,39019.0
"OH, Champaign County",Champaign County,OH,Ohio,Midwest,East North Central,39021.0
"OH, Clark County",Clark County,OH,Ohio,Midwest,East North Central,39023.0
"OH, Clermont County",Clermont County,OH,Ohio,Midwest,East North Central,39025.0
"OH, Clinton County",Clinton County,OH,Ohio,Midwest,East North Central,39027.0
"OH, Columbiana County",Columbiana County,OH,Ohio,Midwest,East North Central,39029.0
"OH, Coshocton County",Coshocton County,OH,Ohio,Midwest,East North Central,39031.0
"OH, Crawford County",Crawford County,OH,Ohio,Midwest,East North Central,39033.0
"OH, Cuyahoga County",Cuyahoga County,OH,Ohio,Midwest,East North Central,39035.0
"OH, Darke County",Darke County,OH,Ohio,Midwest,East North Central,39037.0
"OH, Defiance County",Defiance County,OH,Ohio,Midwest,East North Central,39039.0
"OH, Delaware County",Delaware County,OH,Ohio,Midwest,East North Central,39041.0
"OH, Erie County",Erie County,OH,Ohio,Midwest,East North Central,39043.0
"OH, Fairfield County",Fairfield County,OH,Ohio,Midwest,East North Central,39045.0
"OH, Fayette County",Fayette County,OH,Ohio,Midwest,East North Central,39047.0
"OH, Franklin County",Franklin County,OH,Ohio,Midwest,East North Central,39049.0
"OH, Fulton County",Fulton County,OH,Ohio,Midwest,East North Central,39051.0
"OH, Gallia County",Gallia County,OH,Ohio,Midwest,East North Central,39053.0
"OH, Geauga County",Geauga County,OH,Ohio,Midwest,East North Central,39055.0
"OH, Greene County",Greene County,OH,Ohio,Midwest,East North Central,39057.0
"OH, Guernsey County",Guernsey County,OH,Ohio,Midwest,East North Central,39059.0
"OH, Hamilton County",Hamilton County,OH,Ohio,Midwest,East North Central,39061.0
"OH, Hancock County",Hancock County,OH,Ohio,Midwest,East North Central,39063.0
"OH, Hardin County",Hardin County,OH,Ohio,Midwest,East North Central,39065.0
"OH, Harrison County",Harrison County,OH,Ohio,Midwest,East North Central,39067.0
"OH, Henry County",Henry County,OH,Ohio,Midwest,East North Central,39069.0
"OH, Highland County",Highland County,OH,Ohio,Midwest,East North Central,39071.0
"OH, Hocking County",Hocking County,OH,Ohio,Midwest,East North Central,39073.0
"OH, Holmes County",Holmes County,OH,Ohio,Midwest,East North Central,39075.0
"OH, Huron County",Huron County,OH,Ohio,Midwest,East North Central,39077.0
"OH, Jackson County",Jackson County,OH,Ohio,Midwest,East North Central,39079.0
"OH, Jefferson County",Jefferson County,OH,Ohio,Midwest,East North Central,39081.0
"OH, Knox County",Knox County,OH,Ohio,Midwest,East North Central,39083.0
"OH, Lake County",Lake County,OH,Ohio,Midwest,East North Central,39085.0
"OH, Lawrence County",Lawrence County,OH,Ohio,Midwest,East North Central,39087.0
"OH, Licking County",Licking County,OH,Ohio,Midwest,East North Central,39089.0
"OH, Logan County",Logan County,OH,Ohio,Midwest,East North Central,39091.0
"OH, Lorain County",Lorain County,OH,Ohio,Midwest,East North Central,39093.0
"OH, Lucas County",Lucas County,OH,Ohio,Midwest,East North Central,39095.0
"OH, Madison County",Madison County,OH,Ohio,Midwest,East North Central,39097.0
"OH, Mahoning County",Mahoning County,OH,Ohio,Midwest,East North Central,39099.0
"OH, Marion County",Marion County,OH,Ohio,Midwest,East North Central,39101.0
"OH, Medina County",Medina County,OH,Ohio,Midwest,East North Central,39103.0
"OH, Meigs County",Meigs County,OH,Ohio,Midwest,East North Central,39105.0
"OH, Mercer County",Mercer County,OH,Ohio,Midwest,East North Central,39107.0
"OH, Miami County",Miami County,OH,Ohio,Midwest,East North Central,39109.0
"OH, Monroe County",Monroe County,OH,Ohio,Midwest,East North Central,39111.0
"OH, Montgomery County",Montgomery County,OH,Ohio,Midwest,East North Central,39113.0
"OH, Morgan County",Morgan County,OH,Ohio,Midwest,East North Central,39115.0
"OH, Morrow County",Morrow County,OH,Ohio,Midwest,East North Central,39117.0
